# x y rho u v p
0.8987500000 0.5562500000 0.1250000114 0.0000000968 -0.0000000000 0.1000000128
0.9012500000 0.5562500000 0.1250000045 0.0000000378 -0.0000000000 0.1000000050
0.9037500000 0.5562500000 0.1250000017 0.0000000148 -0.0000000000 0.1000000020
0.9062500000 0.5562500000 0.1250000007 0.0000000058 -0.0000000000 0.1000000008
0.9087500000 0.5562500000 0.1250000003 0.0000000022 0.0000000000 0.1000000003
0.9112500000 0.5562500000 0.1250000001 0.0000000009 0.0000000000 0.1000000001
0.9137500000 0.5562500000 0.1250000000 0.0000000003 0.0000000000 0.1000000000
0.9162500000 0.5562500000 0.1250000000 0.0000000001 0.0000000000 0.1000000000
0.9187500000 0.5562500000 0.1250000000 0.0000000001 0.0000000000 0.1000000000
0.9212500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9237500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9262500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9287500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9312500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9337500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9362500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9387500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9412500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9437500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9462500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9487500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9512500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9537500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9562500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9587500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9612500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9637500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9662500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9687500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9712500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9737500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9762500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9787500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9812500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9837500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9862500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9887500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9912500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9937500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9962500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000
0.9987500000 0.5562500000 0.1250000000 0.0000000000 0.0000000000 0.1000000000

0.0012500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0037500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0062500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0087500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0112500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0137500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0162500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0187500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0212500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0237500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0262500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0287500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0312500000 0.5587500000 1.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0337500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0362500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0387500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0412500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0437500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0462500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0487500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0512500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0537500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0562500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0587500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0612500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0637500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0662500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0687500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0712500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0737500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0762500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0787500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0812500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0837500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0862500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0887500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0912500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0937500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 1.0000000000
0.0962500000 0.5587500000 1.0000000000 0.0000000000 -0.0000000000 0.9999999999
0.0987500000 0.5587500000 0.9999999999 0.0000000001 -0.0000000000 0.9999999999
0.1012500000 0.5587500000 0.9999999999 0.0000000001 -0.0000000000 0.9999999998
0.1037500000 0.5587500000 0.9999999998 0.0000000002 -0.0000000000 0.9999999997
0.1062500000 0.5587500000 0.9999999997 0.0000000004 -0.0000000000 0.9999999996
0.1087500000 0.5587500000 0.9999999995 0.0000000006 -0.0000000000 0.9999999993
0.1112500000 0.5587500000 0.9999999991 0.0000000010 -0.0000000000 0.9999999988
0.1137500000 0.5587500000 0.9999999986 0.0000000017 -0.0000000000 0.9999999980
0.1162500000 0.5587500000 0.9999999977 0.0000000028 -0.0000000000 0.9999999967
0.1187500000 0.5587500000 0.9999999962 0.0000000045 -0.0000000000 0.9999999946
0.1212500000 0.5587500000 0.9999999938 0.0000000074 -0.0000000000 0.9999999913
0.1237500000 0.5587500000 0.9999999900 0.0000000119 -0.0000000000 0.9999999859
0.1262500000 0.5587500000 0.9999999839 0.0000000190 -0.0000000000 0.9999999775
0.1287500000 0.5587500000 0.9999999744 0.0000000303 -0.0000000000 0.9999999641
0.1312500000 0.5587500000 0.9999999595 0.0000000480 -0.0000000000 0.9999999432
0.1337500000 0.5587500000 0.9999999363 0.0000000754 -0.0000000000 0.9999999108
0.1362500000 0.5587500000 0.9999999006 0.0000001177 -0.0000000000 0.9999998608
0.1387500000 0.5587500000 0.9999998458 0.0000001824 -0.0000000000 0.9999997842
0.1412500000 0.5587500000 0.9999997626 0.0000002809 -0.0000000000 0.9999996677
0.1437500000 0.5587500000 0.9999996370 0.0000004295 -0.0000000000 0.9999994919
0.1462500000 0.5587500000 0.9999994488 0.0000006522 -0.0000000000 0.9999992283
0.1487500000 0.5587500000 0.9999991688 0.0000009835 -0.0000000000 0.9999988363
0.1512500000 0.5587500000 0.9999987552 0.0000014728 -0.0000000000 0.9999982573
0.1537500000 0.5587500000 0.9999981490 0.0000021901 -0.0000000000 0.9999974086
0.1562500000 0.5587500000 0.9999972671 0.0000032337 -0.0000000000 0.9999961739
0.1587500000 0.5587500000 0.9999959936 0.0000047405 -0.0000000000 0.9999943910
0.1612500000 0.5587500000 0.9999941688 0.0000068996 0.0000000000 0.9999918363
0.1637500000 0.5587500000 0.9999915741 0.0000099697 0.0000000000 0.9999882038
0.1662500000 0.5587500000 0.9999879133 0.0000143012 -0.0000000000 0.9999830787
0.1687500000 0.5587500000 0.9999827888 0.0000203647 -0.0000000000 0.9999759044
0.1712500000 0.5587500000 0.9999756718 0.0000287857 -0.0000000000 0.9999659408
0.1737500000 0.5587500000 0.9999658666 0.0000403875 -0.0000000000 0.9999522138
0.1762500000 0.5587500000 0.9999524665 0.0000562432 0.0000000000 0.9999334540
0.1787500000 0.5587500000 0.9999343020 0.0000777364 0.0000000000 0.9999080246
0.1812500000 0.5587500000 0.9999098812 0.0001066329 0.0000000000 0.9998738369
0.1837500000 0.5587500000 0.9998773207 0.0001451615 0.0000000000 0.9998282548
0.1862500000 0.5587500000 0.9998342698 0.0001961045 0.0000000000 0.9997679882
0.1887500000 0.5587500000 0.9997778278 0.0002628957 -0.0000000000 0.9996889777
0.1912500000 0.5587500000 0.9997044574 0.0003497229 0.0000000000 0.9995862732
0.1937500000 0.5587500000 0.9996098966 0.0004616330 0.0000000000 0.9994539122
0.1962500000 0.5587500000 0.9994890747 0.0006046327 0.0000000000 0.9992848014
0.1987500000 0.5587500000 0.9993360348 0.0007857805 0.0000000000 0.9990706111
0.2012500000 0.5587500000 0.9991438724 0.0010132627 0.0000000000 0.9988016892
0.2037500000 0.5587500000 0.9989046923 0.0012964457 0.0000000000 0.9984670043
0.2062500000 0.5587500000 0.9986095938 0.0016458984 0.0000000000 0.9980541272
0.2087500000 0.5587500000 0.9982486878 0.0020733761 0.0000000000 0.9975492588
0.2112500000 0.5587500000 0.9978111520 0.0025917619 0.0000000000 0.9969373122
0.2137500000 0.5587500000 0.9972853272 0.0032149613 0.0000000000 0.9962020531
0.2162500000 0.5587500000 0.9966588557 0.0039577475 0.0000000000 0.9953263006
0.2187500000 0.5587500000 0.9959188603 0.0048355617 0.0000000000 0.9942921861
0.2212500000 0.5587500000 0.9950521604 0.0058642708 0.0000000000 0.9930814636
0.2237500000 0.5587500000 0.9940455170 0.0070598918 0.0000000000 0.9916758625
0.2262500000 0.5587500000 0.9928858981 0.0084382941 0.0000000000 0.9900574687
0.2287500000 0.5587500000 0.9915607529 0.0100148902 0.0000000000 0.9882091163
0.2312500000 0.5587500000 0.9900582822 0.0118043311 0.0000000000 0.9861147758
0.2337500000 0.5587500000 0.9883676942 0.0138202180 0.0000000000 0.9837599168
0.2362500000 0.5587500000 0.9864794318 0.0160748443 0.0000000000 0.9811318318
0.2387500000 0.5587500000 0.9843853643 0.0185789770 0.0000000000 0.9782199061
0.2412500000 0.5587500000 0.9820789348 0.0213416873 0.0000000000 0.9750158228
0.2437500000 0.5587500000 0.9795552591 0.0243702330 0.0000000000 0.9715136981
0.2462500000 0.5587500000 0.9768111748 0.0276699958 -0.0000000000 0.9677101427
0.2487500000 0.5587500000 0.9738452422 0.0312444719 -0.0000000000 0.9636042539
0.2512500000 0.5587500000 0.9706576995 0.0350953110 -0.0000000000 0.9591975414
0.2537500000 0.5587500000 0.9672503797 0.0392223980 -0.0000000000 0.9544937972
0.2562500000 0.5587500000 0.9636265946 0.0436239708 -0.0000000000 0.9494989188
0.2587500000 0.5587500000 0.9597909943 0.0482967646 0.0000000000 0.9442206971
0.2612500000 0.5587500000 0.9557494092 0.0532361752 0.0000000000 0.9386685806
0.2637500000 0.5587500000 0.9515086832 0.0584364342 -0.0000000000 0.9328534262
0.2662500000 0.5587500000 0.9470765030 0.0638907873 -0.0000000000 0.9267872472
0.2687500000 0.5587500000 0.9424612307 0.0695916715 -0.0000000000 0.9204829661
0.2712500000 0.5587500000 0.9376717429 0.0755308846 -0.0000000000 0.9139541789
0.2737500000 0.5587500000 0.9327172816 0.0816997446 0.0000000000 0.9072149363
0.2762500000 0.5587500000 0.9276073174 0.0880892361 0.0000000000 0.9002795454
0.2787500000 0.5587500000 0.9223514277 0.0946901407 0.0000000000 0.8931623930
0.2812500000 0.5587500000 0.9169591904 0.1014931530 0.0000000000 0.8858777929
0.2837500000 0.5587500000 0.9114400927 0.1084889797 0.0000000000 0.8784398555
0.2862500000 0.5587500000 0.9058034553 0.1156684244 0.0000000000 0.8708623802
0.2887500000 0.5587500000 0.9000583712 0.1230224569 0.0000000000 0.8631587679
0.2912500000 0.5587500000 0.8942136558 0.1305422697 0.0000000000 0.8553419532
0.2937500000 0.5587500000 0.8882778068 0.1382193224 0.0000000000 0.8474243533
0.2962500000 0.5587500000 0.8822589785 0.1460453748 0.0000000000 0.8394178315
0.2987500000 0.5587500000 0.8761649628 0.1540125117 0.0000000000 0.8313336742
0.3012500000 0.5587500000 0.8700031780 0.1621131584 0.0000000000 0.8231825785
0.3037500000 0.5587500000 0.8637806643 0.1703400903 0.0000000000 0.8149746492
0.3062500000 0.5587500000 0.8575040836 0.1786864361 0.0000000000 0.8067194029
0.3087500000 0.5587500000 0.8511797250 0.1871456773 -0.0000000000 0.7984257785
0.3112500000 0.5587500000 0.8448135121 0.1957116425 -0.0000000000 0.7901021519
0.3137500000 0.5587500000 0.8384110138 0.2043785004 -0.0000000000 0.7817563549
0.3162500000 0.5587500000 0.8319774571 0.2131407495 -0.0000000000 0.7733956962
0.3187500000 0.5587500000 0.8255177405 0.2219932061 -0.0000000000 0.7650269842
0.3212500000 0.5587500000 0.8190364493 0.2309309917 -0.0000000000 0.7566565511
0.3237500000 0.5587500000 0.8125378704 0.2399495194 -0.0000000000 0.7482902776
0.3262500000 0.5587500000 0.8060260084 0.2490444796 -0.0000000000 0.7399336177
0.3287500000 0.5587500000 0.7995046007 0.2582118255 -0.0000000000 0.7315916229
0.3312500000 0.5587500000 0.7929771329 0.2674477593 0.0000000000 0.7232689666
0.3337500000 0.5587500000 0.7864468539 0.2767487181 0.0000000000 0.7149699673
0.3362500000 0.5587500000 0.7799167903 0.2861113599 0.0000000000 0.7066986109
0.3387500000 0.5587500000 0.7733897600 0.2955325506 0.0000000000 0.6984585725
0.3412500000 0.5587500000 0.7668683862 0.3050093512 0.0000000000 0.6902532367
0.3437500000 0.5587500000 0.7603551090 0.3145390056 0.0000000000 0.6820857173
0.3462500000 0.5587500000 0.7538521984 0.3241189292 0.0000000000 0.6739588756
0.3487500000 0.5587500000 0.7473617649 0.3337466976 0.0000000000 0.6658753374
0.3512500000 0.5587500000 0.7408857707 0.3434200363 0.0000000000 0.6578375098
0.3537500000 0.5587500000 0.7344260391 0.3531368110 0.0000000000 0.6498475962
0.3562500000 0.5587500000 0.7279842645 0.3628950182 0.0000000000 0.6419076105
0.3587500000 0.5587500000 0.7215620209 0.3726927768 0.0000000000 0.6340193907
0.3612500000 0.5587500000 0.7151607697 0.3825283197 0.0000000000 0.6261846109
0.3637500000 0.5587500000 0.7087818684 0.3923999861 0.0000000000 0.6184047935
0.3662500000 0.5587500000 0.7024265766 0.4023062149 0.0000000000 0.6106813194
0.3687500000 0.5587500000 0.6960960635 0.4122455375 0.0000000000 0.6030154384
0.3712500000 0.5587500000 0.6897914136 0.4222165718 0.0000000000 0.5954082786
0.3737500000 0.5587500000 0.6835136328 0.4322180163 0.0000000000 0.5878608548
0.3762500000 0.5587500000 0.6772636536 0.4422486450 0.0000000000 0.5803740767
0.3787500000 0.5587500000 0.6710423403 0.4523073015 0.0000000000 0.5729487566
0.3812500000 0.5587500000 0.6648504933 0.4623928952 0.0000000000 0.5655856162
0.3837500000 0.5587500000 0.6586888541 0.4725043960 0.0000000000 0.5582852930
0.3862500000 0.5587500000 0.6525581087 0.4826408307 0.0000000000 0.5510483466
0.3887500000 0.5587500000 0.6464588919 0.4928012787 -0.0000000000 0.5438752642
0.3912500000 0.5587500000 0.6403917905 0.5029848681 -0.0000000000 0.5367664661
0.3937500000 0.5587500000 0.6343573470 0.5131907726 -0.0000000000 0.5297223102
0.3962500000 0.5587500000 0.6283560625 0.5234182077 -0.0000000000 0.5227430969
0.3987500000 0.5587500000 0.6223884000 0.5336664274 -0.0000000000 0.5158290735
0.4012500000 0.5587500000 0.6164547866 0.5439347213 -0.0000000000 0.5089804380
0.4037500000 0.5587500000 0.6105556170 0.5542224113 -0.0000000000 0.5021973434
0.4062500000 0.5587500000 0.6046912554 0.5645288485 -0.0000000000 0.4954799009
0.4087500000 0.5587500000 0.5988620386 0.5748534100 -0.0000000000 0.4888281837
0.4112500000 0.5587500000 0.5930682780 0.5851954958 -0.0000000000 0.4822422306
0.4137500000 0.5587500000 0.5873102625 0.5955545257 -0.0000000000 0.4757220487
0.4162500000 0.5587500000 0.5815882605 0.6059299353 -0.0000000000 0.4692676175
0.4187500000 0.5587500000 0.5759025227 0.6163211726 -0.0000000000 0.4628788913
0.4212500000 0.5587500000 0.5702532848 0.6267276937 -0.0000000000 0.4565558034
0.4237500000 0.5587500000 0.5646407702 0.6371489581 -0.0000000000 0.4502982689
0.4262500000 0.5587500000 0.5590651932 0.6475844232 -0.0000000000 0.4441061889
0.4287500000 0.5587500000 0.5535267621 0.6580335378 -0.0000000000 0.4379794538
0.4312500000 0.5587500000 0.5480256834 0.6684957352 -0.0000000000 0.4319179486
0.4337500000 0.5587500000 0.5425621662 0.6789704233 -0.0000000000 0.4259215571
0.4362500000 0.5587500000 0.5371364276 0.6894569737 -0.0000000000 0.4199901683
0.4387500000 0.5587500000 0.5317486993 0.6999547077 -0.0000000000 0.4141236829
0.4412500000 0.5587500000 0.5263992356 0.7104628788 -0.0000000000 0.4083220221
0.4437500000 0.5587500000 0.5210883232 0.7209806494 -0.0000000000 0.4025851377
0.4462500000 0.5587500000 0.5158162947 0.7315070624 -0.0000000000 0.3969130256
0.4487500000 0.5587500000 0.5105835451 0.7420410018 -0.0000000000 0.3913057427
0.4512500000 0.5587500000 0.5053905536 0.7525811421 -0.0000000000 0.3857634292
0.4537500000 0.5587500000 0.5002379136 0.7631258790 -0.0000000000 0.3802863380
0.4562500000 0.5587500000 0.4951263728 0.7736732353 -0.0000000000 0.3748748750
0.4587500000 0.5587500000 0.4900568880 0.7842207299 -0.0000000000 0.3695296543
0.4612500000 0.5587500000 0.4850307037 0.7947651944 -0.0000000000 0.3642515752
0.4637500000 0.5587500000 0.4800494622 0.8053025088 -0.0000000000 0.3590419326
0.4662500000 0.5587500000 0.4751153659 0.8158272175 -0.0000000000 0.3539025764
0.4687500000 0.5587500000 0.4702314162 0.8263319567 -0.0000000000 0.3488361493
0.4712500000 0.5587500000 0.4654017774 0.8368065853 -0.0000000000 0.3438464452
0.4737500000 0.5587500000 0.4606323398 0.8472368344 -0.0000000000 0.3389389658
0.4762500000 0.5587500000 0.4559316138 0.8576021591 -0.0000000000 0.3341218026
0.4787500000 0.5587500000 0.4513121833 0.8678722414 -0.0000000000 0.3294070686
0.4812500000 0.5587500000 0.4467931170 0.8780011709 -0.0000000000 0.3248132732
0.4837500000 0.5587500000 0.4424040373 0.8879176068 -0.0000000000 0.3203693246
0.4862500000 0.5587500000 0.4381919958 0.8975081018 -0.0000000000 0.3161212862
0.4887500000 0.5587500000 0.4342327763 0.9065896014 -0.0000000000 0.3121434672
0.4912500000 0.5587500000 0.4306554437 0.9148503336 -0.0000000000 0.3085626564
0.4937500000 0.5587500000 0.4276701620 0.9217817710 -0.0000000000 0.3055854298
0.4962500000 0.5587500000 0.4255079669 0.9268182772 -0.0000000000 0.3034377247
0.4987500000 0.5587500000 0.4242911454 0.9296481614 -0.0000000000 0.3022367822
0.5012500000 0.5587500000 0.4238835347 0.9305764531 -0.0000000000 0.3018438508
0.5037500000 0.5587500000 0.4239209964 0.9304559366 -0.0000000000 0.3018950386
0.5062500000 0.5587500000 0.4240718465 0.9300675252 -0.0000000000 0.3020596646
0.5087500000 0.5587500000 0.4242020052 0.9297270119 -0.0000000000 0.3022040729
